# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = test_with_prior_model
# start_datetime = 2026-03-26 07:02:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 807198272 (Default)
# output
#   file = prior_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 8
# stanc_version = stanc3 v2.37.0
# stancflags = 
lp__,accept_stat__,mu,kappa,theta.1,theta.2,theta.3,mu_prior,kappa_prior,theta_prior.1,theta_prior.2,theta_prior.3,y_prior.1,y_prior.2,y_prior.3
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11365095,18.857388,0.15858646,0.030664356,0.12800696,53,13,74
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.059943907,0.73928131,0.83193805,2.42475e-08,0.0050688714,263,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15842495,14.792659,0.10317807,0.13673205,0.077793476,26,61,55
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.070884746,15.958261,0.064145064,0.0099628974,0.02608695,26,5,7
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.27333526,14.146856,0.21981491,0.30911999,0.17214227,64,158,76
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25133865,27.242995,0.13941611,0.28351513,0.20338185,42,147,122
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.0043839945,8.9043729,3.5107147e-20,7.2667386e-14,1.5409701e-08,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25603489,1.9895892,0.40431862,0.51266015,0.36778152,118,251,217
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.27783241,10.608641,0.24449739,0.29214975,0.11648072,65,144,77
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.54508724,49.843218,0.54036598,0.6330477,0.56767466,182,313,341
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.076694081,8.396574,0.12890487,0.053753016,0.059210978,41,28,46
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.27243234,5.4151901,0.37499586,0.30224959,0.35946685,121,150,195
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10988323,18.034449,0.18763226,0.11215909,0.065026452,69,61,41
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11722946,0.60873296,7.048563e-13,2.9643502e-07,0.069275844,0,0,42
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.094407762,8.2162214,0.050626462,0.20379763,0.021732266,19,109,14
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.38829745,12.741136,0.5775366,0.32711224,0.394787,185,164,236
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.3163435,8.9905887,0.2066676,0.30858401,0.14553467,63,150,89
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11599929,2.692813,0.08511383,0.0031937209,1.9521958e-05,23,2,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.28558996,1.7614756,0.51098764,0.010217766,0.073204581,161,6,26
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.027148104,2.5028372,6.6945517e-18,0.0026766217,0.0042886496,0,1,3
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.057059354,2.1391494,0.049604146,0.011925424,0.010445611,14,4,6
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.029719536,7.8247996,0.00010398963,0.087519093,0.0021371656,0,47,4
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.35168087,18.162191,0.38583887,0.47300763,0.28168231,136,246,165
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.53745714,1.6077258,0.58832158,0.19083377,0.79137181,188,105,454
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11825167,23.718464,0.21214375,0.046163289,0.05219295,67,20,34
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.42565277,2.4337723,0.87403674,0.53576532,0.45504627,269,261,269
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.068591563,0.39630583,4.2018763e-12,9.7226248e-20,0.00073597919,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.043001297,26.341594,0.017918442,0.025614231,0.038875721,6,9,23
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.074340915,0.46926866,3.3037527e-24,2.5269906e-21,0.94734559,0,0,556
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.16852258,20.28203,0.19284757,0.23933527,0.14144511,65,126,97
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.18068577,6.0403825,0.19659061,0.27338973,0.34719366,63,104,202
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17399986,2.087888,0.32112456,0.21168995,0.0064289216,106,103,2
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.45025064,16.258612,0.4943731,0.50014072,0.57128751,158,274,319
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.36521004,18.580023,0.26518724,0.38574697,0.35063095,79,182,192
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.26519555,2.2767321,0.22734187,0.90974966,0.19581188,93,439,134
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.054865839,18.088882,0.060151605,0.025844452,0.093821229,15,20,51
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.23616179,21.696755,0.26014461,0.26124399,0.12868296,77,124,57
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.05652416,21.385142,0.025626266,0.032029586,0.055764484,6,12,34
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.46949428,19.750707,0.41257898,0.41204116,0.4395455,114,201,273
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.043557864,22.182562,0.13066875,0.059728349,0.0017655368,37,35,1
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.18648765,1.4705005,0.048554328,0.97438781,0.45145397,18,483,251
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.19214183,4.0782549,0.27092637,0.036263046,0.11607347,90,19,61
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.088030078,0.95821304,0.1175511,3.3431243e-05,2.9271115e-08,32,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17960958,7.616977,0.086600937,0.25529812,0.16546782,28,118,105
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.083280202,6.5649842,0.23167988,8.0139848e-05,0.068978461,64,0,32
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.073074408,12.360606,0.10542009,0.085809756,0.35552176,34,46,209
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15936735,8.8920941,0.26659813,0.048350004,0.6037709,101,17,347
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.16714944,27.655157,0.12534848,0.21594698,0.075457786,40,110,54
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.57361626,26.806518,0.63440439,0.68222567,0.66422571,212,338,387
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.29373927,1.7554596,0.0038569527,0.16925027,0.081064137,1,72,43
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.30916492,10.164544,0.29180259,0.6509502,0.39346102,93,301,241
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14811009,34.559237,0.10084616,0.18210724,0.097403881,31,89,45
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22076862,9.1137276,0.11419105,0.17551371,0.19682555,39,84,109
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13553558,0.79556699,0.30497174,0.018828216,0.0040083862,98,13,4
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13110642,0.27748883,0.00012374107,0.15155525,1.667977e-28,0,66,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.20092231,12.807415,0.18070841,0.050584479,0.15470917,53,29,72
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1715072,4.413333,0.057688265,0.39854163,0.031511517,16,200,18
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25597796,4.5661834,0.097467748,0.16168226,0.43715754,28,85,251
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.52955015,20.73238,0.48086218,0.30776778,0.5227207,157,156,304
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.39157774,14.085474,0.28937039,0.52831207,0.70280963,86,261,430
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.088883326,17.400776,0.46982331,0.083182866,0.010856185,144,33,7
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1963165,20.299038,0.2057096,0.13871247,0.31368402,64,55,155
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.12031789,2.8105428,0.36065897,0.034531409,9.1396339e-07,105,19,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.30009455,8.5238729,0.36931889,0.48731014,0.11835966,124,229,50
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.41889728,3.2994999,0.12630817,0.35218501,0.40737835,27,176,227
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.24354928,3.5998311,0.12451853,0.74376172,0.2580653,47,373,159
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.055075512,4.2509635,0.0010484848,0.0049997272,0.0007375103,0,4,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.078180789,4.0102503,0.035878314,0.021112356,0.091316709,12,11,56
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.24589504,0.84206854,0.76307297,0.4974917,0.023190441,222,240,10
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.16015956,12.818943,0.292464,0.18741663,0.050035249,85,92,35
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.082968405,7.8465605,0.013630194,0.17811281,0.18159742,5,80,77
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.081704036,7.0706675,0.069108429,0.26335175,0.075464376,23,122,58
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.12954128,10.353509,0.071130049,0.054635093,0.12953095,14,29,75
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10991085,6.6167014,0.023703331,0.069022212,0.077098085,6,33,44
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.39632744,18.484788,0.088359328,0.56429055,0.40794603,22,268,243
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.36208477,14.108275,0.41824599,0.26761603,0.50867991,131,138,281
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15179117,6.0107911,0.20634511,0.0047585618,0.11583959,70,5,63
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.031325985,4.1635295,0.00028723377,3.230186e-06,0.00029589712,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21380645,3.0361101,0.72494648,0.15205914,0.14448283,220,84,74
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.27289464,4.3640227,0.14043135,0.12180874,0.067701873,49,57,32
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.079987312,0.87556992,0.0051213585,5.7753638e-13,0.013929048,2,0,2
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.35543195,43.550451,0.37376146,0.22700677,0.33859094,115,124,209
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.046445691,1.5111043,6.0518553e-06,5.8160543e-06,3.7130931e-09,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11276365,13.112889,0.088159912,0.2076958,0.054038989,26,110,32
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.16846384,4.2066642,0.13866683,0.041627178,0.0071343915,40,15,4
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.23907778,4.9989696,0.0028160484,0.3547271,0.50919527,1,176,296
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.05489927,12.974321,6.7567632e-05,0.052900892,0.22574076,0,30,136
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.074909365,0.2413144,1.2094462e-48,1.7778526e-27,2.0661252e-17,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.092675062,3.8311102,0.084601898,0.34256941,0.19799396,26,176,118
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.47079299,8.591474,0.51155105,0.52543385,0.52848567,150,278,312
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.31431939,12.57416,0.35229763,0.42684194,0.28689188,98,207,161
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1459531,0.6679123,8.7061797e-09,0.00013883971,1.0031783e-09,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.43680883,10.645708,0.28559834,0.40449814,0.70440772,88,210,404
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.30026651,6.5692656,0.16162968,0.18207386,0.23601288,53,92,138
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25614321,2.4946005,0.064077392,0.089500811,0.035735355,28,55,19
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22484532,3.1291747,0.045265311,0.134894,0.072060946,20,64,48
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13367302,10.298034,0.070600678,0.31586021,0.13213887,25,169,92
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14821886,34.097187,0.17976744,0.1805849,0.18948286,55,80,118
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15213533,10.753923,0.11130538,0.14813216,0.060437073,33,78,42
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17399641,5.7368487,0.089308072,0.085468372,0.041172404,23,39,28
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.20883115,1.4381467,0.00019089646,0.015738374,0.88772561,0,7,524
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14448001,34.459782,0.15983318,0.087495977,0.095569694,57,40,50
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.064951244,1.2558034,0.00010510619,0.4805706,0.0011719901,0,230,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21095758,16.856952,0.18790182,0.027940544,0.13652616,64,19,90
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15833577,2.5107856,0.11402952,0.017579657,0.37798749,31,16,225
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.057141859,0.62940171,1.5292368e-09,0.0060593303,2.1593814e-10,0,3,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.041741825,21.380422,0.032526164,0.15256991,0.04550992,15,89,32
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.078486315,33.528558,0.039382984,0.055157194,0.15299816,10,24,88
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.146993,24.489749,0.053219424,0.078424149,0.10859019,14,45,63
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11163631,5.474126,0.0080777497,0.17279396,0.13686557,1,74,83
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.065756675,1.8308757,0.0018379148,0.0059529414,0.054865828,0,4,29
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13265642,2.5833034,0.12364149,0.059520398,0.10282307,31,35,66
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.07323991,3.3107474,0.0001189805,0.0049573354,0.27125808,0,3,184
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.033581883,3.2816956,0.0098475086,0.00029410362,0.058355655,2,0,32
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.074676863,0.13057437,0.94796528,2.1074402e-06,5.109432e-06,295,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15119878,28.902347,0.1901969,0.15505529,0.10275514,45,79,48
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.034757029,1.0728477,0.00021617074,2.2517003e-20,8.5242453e-21,1,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.37510175,21.238367,0.33156348,0.38305516,0.4670928,107,188,272
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11962505,44.927824,0.089066296,0.097104446,0.059815647,24,39,32
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.069608808,5.8590014,0.037843383,0.028075507,0.079828405,13,11,45
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21684398,1.2163154,0.30162578,0.18537564,0.93776858,100,89,549
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.13688551,14.293871,0.023277102,0.18562346,0.040623959,7,92,27
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17633471,6.1868649,0.068572254,0.011596226,0.38993819,24,6,222
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.3600778,21.183582,0.31537021,0.3954036,0.30926164,93,206,185
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.087499729,2.2558897,0.049215001,0.0022362554,0.010803703,15,1,6
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21354122,15.479903,0.089156193,0.18893842,0.20865107,28,77,133
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.040321023,8.9850061,0.0059466959,0.019465937,0.0063024805,1,13,4
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.045487437,9.0914858,0.012902021,0.026060479,0.37334323,0,12,218
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10133181,3.7393279,0.27645224,0.18247316,0.2214178,83,76,142
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14478264,3.6706517,0.0083360618,0.057798637,0.0076120908,1,31,4
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.079242411,4.7133222,0.069903439,0.18607313,0.018011258,16,95,7
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14919761,4.7774734,0.24986194,0.499712,0.25777002,78,254,166
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14005762,17.636132,0.186141,0.13288632,0.14024814,61,67,84
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.34512813,1.9748253,0.086067836,0.39495655,0.26229673,35,195,158
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.16727113,15.063944,0.12596477,0.088576308,0.091066021,34,42,51
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22389345,3.2369811,0.042060285,0.28720587,0.50769082,12,129,287
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.16184675,29.797031,0.24602115,0.17491777,0.068522436,71,96,50
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.088908605,0.28896799,8.8566815e-17,9.0753718e-17,0.87651315,0,0,508
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17380184,3.3570843,0.50683609,0.007919725,0.23463208,165,7,150
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.18838073,1.9859848,0.11962253,0.56963619,0.030577643,32,290,18
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.30800527,3.4507369,0.076915146,0.42335516,0.36044452,24,211,195
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.30315704,0.94889083,0.76688252,0.00010097614,0.96074281,232,0,560
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14878158,4.9567041,0.43604144,0.10835073,0.063874277,121,47,35
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.060948676,8.1109607,0.005009704,0.18645919,0.2640709,0,96,164
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.28163384,1.4430196,0.20445349,0.55859091,0.32356203,64,273,188
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.44140557,19.038322,0.22849782,0.34179253,0.46447982,64,183,285
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.150019,6.0123658,0.065970563,0.26782303,0.10048205,31,114,57
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.060868034,6.2832502,0.056815274,2.0725145e-06,0.032686512,20,0,18
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.091773675,3.7611987,0.0011373633,0.012286205,0.0093510141,0,10,7
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22245289,15.104934,0.11681104,0.33374208,0.28327619,35,176,156
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1150094,24.913937,0.054684914,0.036781243,0.21933417,27,19,115
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.055490266,1.2332571,0.013152227,0.069606328,2.9078683e-07,2,27,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22272936,0.45390344,0.10876688,0.084224515,0.001807546,29,38,2
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.088135801,8.7835718,0.10833022,0.12395315,0.019356462,29,63,8
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.0070545578,4.9531112,3.778036e-14,6.9304563e-05,9.7589525e-17,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11162132,1.7391815,0.16461247,0.41552688,0.01447616,49,199,8
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.17755924,0.60466657,0.80114091,0.41184995,0.80684822,243,208,467
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.31207309,13.167095,0.37988533,0.22500194,0.32393957,129,118,191
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.077561927,2.1338747,0.31307563,4.5996085e-08,0.0030158683,89,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.096652122,7.3653748,0.37437508,0.004053645,0.044797264,102,2,16
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1404953,5.0986959,0.027618421,0.098257997,0.17939645,12,45,128
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25943067,0.61536731,1.9765999e-18,0.027063827,1.2811421e-10,0,13,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.12098945,0.75029491,5.9524528e-05,1.1924225e-08,1.2426904e-05,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11555571,1.6050636,0.016759129,0.026147962,0.95626117,5,13,569
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.29505399,20.857921,0.16460756,0.29350276,0.49492376,51,146,268
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.22789038,2.7757091,0.38408445,0.13995767,0.1180903,132,70,73
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.10719638,0.33528501,1.8234433e-14,2.3662172e-17,1.1191363e-18,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.015468593,4.4648514,1.9772136e-05,7.3290514e-17,4.3222631e-07,0,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21115676,0.14994345,0.99997035,2.2871922e-21,1.8790667e-15,308,0,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21054155,5.3072753,0.13642911,0.36741862,0.10966203,41,183,58
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.28593501,9.6471201,0.066577964,0.14696202,0.43944192,18,86,245
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.47882154,0.93867696,0.99405126,0.94019429,0.32320882,305,475,203
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.056156554,13.217669,0.083599733,0.15735931,0.25353914,30,77,156
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.23005052,9.131506,0.27768376,0.20176497,0.11443411,101,89,80
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.15372882,8.1789225,0.19304033,0.12856431,0.013915378,50,62,3
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.21164392,2.6100883,0.24399437,0.030254351,0.00082944544,69,10,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.088020783,9.1585544,0.014158935,0.067322837,0.066322168,3,37,36
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.30348716,6.3833539,0.77431918,0.35884382,0.37233341,230,160,222
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.50819479,7.7194242,0.30301307,0.71122074,0.69003514,99,356,399
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.064709518,4.1564435,0.34418263,0.089051589,0.055489917,102,54,28
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.12825016,12.499905,0.262621,0.1104577,0.083247325,86,66,38
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.48078409,4.2677069,0.80510378,0.90317698,0.25678209,250,455,148
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.28821917,5.9711295,0.16580068,0.1855571,0.67138993,41,81,408
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.36848049,14.113802,0.2963911,0.12344145,0.45912993,88,67,272
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.14963762,1.1042871,0.0590439,0.12720541,0.0021470017,11,67,0
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.11026924,5.1807773,0.14097109,0.067256395,0.23994776,37,35,173
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.1636506,9.5689644,0.18494898,0.12546552,0.35894031,55,63,199
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.25275964,4.2334103,0.34318246,0.15541717,0.026362722,106,82,24
0,0,0.72221587,0.14040365,0.80491973,0.56235216,0.67118821,0.24889312,6.537266,0.35707769,0.13418453,0.069087338,103,73,46
